rc_weight,u_in_loss,v_noslip_weight,u_noslip_loss,v_in_loss,_step,rc_loss,v_out_weight,v_in_weight,v_error,_runtime,u_out_weight,u_out_loss,u_noslip_weight,ru_weight,v_noslip_loss,u_error,v_out_loss,u_in_weight,ru_loss,rv_loss,U_error,rv_weight,_timestamp
1.6564314365386963,0.8307209014892578,4.600500106811523,0.09188878536224365,0.1303291618824005,0,1.331247329711914,15.028210639953613,4.315985679626465,3.240419864654541,15.581041,2.941129684448242,0.3109777867794037,7.239476680755615,0.9593035578727722,0.2257319837808609,0.9510977864265442,0.033195894211530685,2.3809165954589844,13.012816429138184,64.52973937988281,0.6780070662498474,0.9143145680427551,1734683066.346829
1.6564314365386963,0.004354863427579403,4.600500106811523,0.003673601197078824,0.00016773772949818522,100,0.02765476331114769,15.028210639953613,4.315985679626465,1.0087348222732544,20.795233,2.941129684448242,0.00019142456585541368,7.239476680755615,0.9593035578727722,0.00033206414082087576,0.9347993731498718,2.24052037083311e-05,2.3809165954589844,0.0663495659828186,0.02571926638484001,0.8964406847953796,0.9143145680427551,1734683073.436811
1.6564314365386963,0.00168070406652987,4.600500106811523,0.0021290823351591825,6.123468483565375e-05,200,0.022639604285359383,15.028210639953613,4.315985679626465,0.9894850254058838,25.809364,2.941129684448242,9.586928354110569e-05,7.239476680755615,0.9593035578727722,0.00024944907636381686,0.9572067260742188,4.704882030637236e-06,2.3809165954589844,0.023971226066350937,0.01072855107486248,0.9257668852806091,0.9143145680427551,1734683078.647739
1.6564314365386963,0.001092686434276402,4.600500106811523,0.001663157599978149,5.411703750723973e-05,300,0.023589517921209335,15.028210639953613,4.315985679626465,0.9804968237876892,30.806481,2.941129684448242,5.582340600085445e-05,7.239476680755615,0.9593035578727722,0.0002180920564569533,0.9698556065559387,3.743546130863251e-06,2.3809165954589844,0.015486644580960274,0.006393617484718561,0.9388953447341919,0.9143145680427551,1734683083.6638532
1.6564314365386963,0.0009510482777841389,4.600500106811523,0.0013512447476387024,5.2401832363102585e-05,400,0.01927708461880684,15.028210639953613,4.315985679626465,0.9742004871368408,35.83864,2.941129684448242,3.669963189167902e-05,7.239476680755615,0.9593035578727722,0.00021468214981723577,0.976280689239502,2.929479933300172e-06,2.3809165954589844,0.009821411222219467,0.00462911743670702,0.9442852735519409,0.9143145680427551,1734683088.660809
1.6564314365386963,0.0007949427235871553,4.600500106811523,0.001196919591166079,7.354891567956656e-05,500,0.02871973067522049,15.028210639953613,4.315985679626465,0.9741764068603516,40.900821,2.941129684448242,2.394252624071669e-05,7.239476680755615,0.9593035578727722,0.00021956123237032443,0.9789506793022156,2.5011975139932474e-06,2.3809165954589844,0.010509919375181198,0.0038899381179362535,0.9468802809715271,0.9143145680427551,1734683093.6936011
1.6564314365386963,0.0006213904707692564,4.600500106811523,0.0010789883090183139,3.9208556700032204e-05,600,0.02917228266596794,15.028210639953613,4.315985679626465,0.9723955392837524,46.270165,2.941129684448242,2.0588218831107952e-05,7.239476680755615,0.9593035578727722,0.00022148557764012367,0.9801931381225586,2.0821953512495384e-06,2.3809165954589844,0.007341732271015644,0.0027589150704443455,0.9502497315406799,0.9143145680427551,1734683098.755021
1.6564314365386963,0.0005702251801267266,4.600500106811523,0.0010383354965597391,5.1874041673727334e-05,700,0.021283015608787537,15.028210639953613,4.315985679626465,0.9697144031524658,51.786897,2.941129684448242,1.2469192370190285e-05,7.239476680755615,0.9593035578727722,0.00022654631175100803,0.9805961847305298,1.470279244131234e-06,2.3809165954589844,0.006534795742481947,0.002382762962952256,0.9517579078674316,0.9143145680427551,1734683104.121144
1.6564314365386963,0.0005589915672317147,4.600500106811523,0.0009737774380482733,5.120109926792793e-05,800,0.026285570114850998,15.028210639953613,4.315985679626465,0.9673717617988586,57.36634,2.941129684448242,1.0371963981015142e-05,7.239476680755615,0.9593035578727722,0.0002589348005130887,0.9802597165107727,1.1659111578410375e-06,2.3809165954589844,0.003820708254352212,0.0023464583791792393,0.9539868831634521,0.9143145680427551,1734683109.638786
1.6564314365386963,0.0005376304034143686,4.600500106811523,0.0008830756414681673,3.075987842748873e-05,900,0.026889313012361526,15.028210639953613,4.315985679626465,0.9619537591934204,65.719291,2.941129684448242,1.0340243534301408e-05,7.239476680755615,0.9593035578727722,0.0002647436049301177,0.9791961908340454,1.3310200301930308e-06,2.3809165954589844,0.003524579107761383,0.0021530529484152794,0.9562833905220032,0.9143145680427551,1734683115.215401
1.530235767364502,0.00043826366891153157,4.490250587463379,0.0008775540045462549,3.67987304343842e-05,1000,0.02841905690729618,21.705244064331055,4.244330406188965,0.9581130743026733,70.789903,3.8589181900024414,8.488075764034875e-06,6.706566333770752,0.9048539996147156,0.00024043592566158623,0.9786854982376099,1.244584382220637e-06,2.2134716510772705,0.002781020011752844,0.001833864487707615,0.9574942588806152,0.891524612903595,1734683123.57075
1.530235767364502,0.0004188836901448667,4.490250587463379,0.0008139862911775708,4.682586222770624e-05,1100,0.028873801231384277,21.705244064331055,4.244330406188965,0.9610357880592346,75.925894,3.8589181900024414,1.426202379661845e-05,6.706566333770752,0.9048539996147156,0.000263215450104326,0.9786552786827087,1.2664803534789826e-06,2.2134716510772705,0.003257653210312128,0.0016990404110401869,0.9580894708633423,0.891524612903595,1734683128.642925
1.530235767364502,0.00041015888564288616,4.490250587463379,0.0007818069425411522,1.5440195056726225e-05,1200,0.02392716333270073,21.705244064331055,4.244330406188965,0.9518193006515503,81.126169,3.8589181900024414,7.590094810439041e-06,6.706566333770752,0.9048539996147156,0.00023095212236512452,0.979594886302948,8.520071332895895e-07,2.2134716510772705,0.0025437865406274796,0.0017527490854263306,0.9593539834022522,0.891524612903595,1734683133.779256
1.530235767364502,0.00046356540406122804,4.490250587463379,0.0007572963950224221,3.711566751007922e-05,1300,0.023752398788928986,21.705244064331055,4.244330406188965,0.951202929019928,86.290433,3.8589181900024414,8.379830433113966e-06,6.706566333770752,0.9048539996147156,0.000276499951723963,0.9782277345657349,3.7157826682232553e-07,2.2134716510772705,0.0032285135239362717,0.0014508252497762442,0.9594372510910034,0.891524612903595,1734683138.978558
1.530235767364502,0.0005252960254438221,4.490250587463379,0.0007659798138774931,3.979308166890405e-05,1400,0.01690947636961937,21.705244064331055,4.244330406188965,0.9482171535491943,91.861034,3.8589181900024414,7.319967608054867e-06,6.706566333770752,0.9048539996147156,0.0002653351693879813,0.9782211184501648,9.621691106076469e-07,2.2134716510772705,0.0021663792431354523,0.0014936338411644101,0.9592733383178711,0.891524612903595,1734683144.141221
1.530235767364502,0.0003883731260430068,4.490250587463379,0.0007171638426370919,3.259919321862981e-05,1500,0.025657158344984055,21.705244064331055,4.244330406188965,0.9473328590393066,97.533274,3.8589181900024414,5.849589797435328e-06,6.706566333770752,0.9048539996147156,0.00026112489285878837,0.9786646366119385,4.173316483502276e-07,2.2134716510772705,0.0046440851874649525,0.0016694654477760196,0.9595654606819153,0.891524612903595,1734683149.711112
1.530235767364502,0.0005438098451122642,4.490250587463379,0.000678782700560987,5.7778241171035916e-05,1600,0.031659096479415894,21.705244064331055,4.244330406188965,0.9415537118911743,103.13996,3.8589181900024414,7.647458005521912e-06,6.706566333770752,0.9048539996147156,0.0003117651503998786,0.9775500297546387,8.561696063225099e-07,2.2134716510772705,0.004554040729999542,0.0020980637054890394,0.9589261412620544,0.891524612903595,1734683155.3827689
1.530235767364502,0.0003452857490628958,4.490250587463379,0.0005416663479991257,2.2695834559272043e-05,1700,0.021199585869908333,21.705244064331055,4.244330406188965,0.9366007447242737,108.448448,3.8589181900024414,9.843184670899063e-06,6.706566333770752,0.9048539996147156,0.0002981919387821108,0.9785334467887878,7.3769774644461e-07,2.2134716510772705,0.0028289714828133583,0.0014368314296007156,0.9583948254585266,0.891524612903595,1734683160.98722
